time,pm10,pm2_5,carbon_monoxide,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,wind_speed_10m,pressure_msl,precipitation,cloudcover,day_of_week,month
2025-05-02 21:00:00,58.28,50.29,565.5,,7.92,5.98,136.37,23.4,66.0,8.6,1010.1,0.0,97.0,Friday,May
2025-05-02 22:00:00,58.77,49.92,608.12,,9.13,5.12,120.25,22.4,70.0,4.5,1009.9,0.0,85.0,Friday,May
2025-05-02 23:00:00,59.76,50.01,645.83,,10.16,4.29,106.83,21.6,73.0,4.0,1009.6,0.0,100.0,Friday,May
2025-05-03 00:00:00,60.13,49.88,668.85,,10.93,3.43,94.43,21.4,73.0,1.3,1009.1,0.0,100.0,Saturday,May
2025-05-03 00:00:00,60.13,49.88,668.85,,10.93,3.43,94.43,21.4,73.0,1.3,1009.1,0.0,100.0,Saturday,May
2025-05-03 01:00:00,60.92,50.25,688.66,,11.1,2.63,83.02,21.7,70.0,1.8,1008.3,0.0,100.0,Saturday,May
2025-05-03 02:00:00,62.0,50.92,702.34,,10.89,2.06,73.34,21.6,71.0,3.2,1007.7,0.0,100.0,Saturday,May
2025-05-03 03:00:00,63.22,51.71,714.84,,10.73,1.69,64.99,21.2,73.0,4.0,1007.4,0.0,100.0,Saturday,May
2025-05-03 04:00:00,64.74,52.87,728.22,,10.69,1.43,58.24,20.8,75.0,3.9,1007.4,0.0,97.0,Saturday,May
2025-05-03 05:00:00,65.84,53.73,743.69,,10.74,1.24,52.29,20.9,73.0,3.3,1007.6,0.0,99.0,Saturday,May
2025-05-03 06:00:00,64.97,52.84,751.61,,10.8,1.14,47.26,21.5,72.0,4.4,1008.0,0.0,59.0,Saturday,May
2025-05-03 07:00:00,64.15,51.63,771.84,,11.38,1.27,45.09,24.5,63.0,0.0,1008.6,0.0,80.0,Saturday,May
2025-05-03 08:00:00,65.48,52.54,791.96,,11.34,1.68,55.98,26.2,55.0,4.3,1009.0,0.0,98.0,Saturday,May
2025-05-03 09:00:00,47.44,39.96,503.73,,3.44,4.14,141.1,27.5,49.0,5.1,1009.1,0.0,94.0,Saturday,May
2025-05-03 10:00:00,43.42,36.53,461.16,,2.36,4.22,156.34,28.5,43.0,4.5,1009.1,0.1,82.0,Saturday,May
2025-05-03 11:00:00,43.17,36.39,444.96,,1.99,4.17,163.33,29.0,41.0,3.5,1009.1,0.0,89.0,Saturday,May
2025-05-03 12:00:00,43.28,36.15,422.9,,1.5,3.48,168.96,29.2,41.0,10.5,1008.8,0.2,86.0,Saturday,May
2025-05-03 13:00:00,44.52,36.6,405.33,,1.36,2.83,168.36,28.5,44.0,7.2,1008.3,0.5,99.0,Saturday,May
2025-05-03 14:00:00,43.7,36.17,398.54,,1.43,2.54,166.46,27.7,48.0,4.1,1007.0,1.4,93.0,Saturday,May
2025-05-03 15:00:00,42.51,35.22,392.68,,1.52,2.24,163.8,28.6,44.0,4.1,1006.2,0.4,93.0,Saturday,May
2025-05-03 16:00:00,42.29,34.71,387.76,,1.68,2.08,160.98,28.1,46.0,10.2,1006.0,0.2,97.0,Saturday,May
2025-05-03 17:00:00,42.09,34.26,386.22,,1.9,1.98,158.45,27.1,49.0,6.2,1005.4,0.0,98.0,Saturday,May
2025-05-03 18:00:00,43.71,35.14,439.27,,6.04,1.99,142.49,28.1,39.0,9.2,1005.4,0.0,98.0,Saturday,May
2025-05-03 19:00:00,47.23,37.22,525.66,,11.42,2.03,119.23,26.3,42.0,6.6,1004.9,0.0,100.0,Saturday,May
2025-05-03 20:00:00,51.26,39.58,593.81,,14.24,2.06,102.45,24.6,49.0,3.9,1005.3,0.0,32.0,Saturday,May
2025-05-03 21:00:00,54.86,41.57,641.3,,15.83,2.12,90.94,23.6,51.0,3.1,1006.2,0.0,89.0,Saturday,May
2025-05-03 22:00:00,58.7,43.89,682.22,,16.61,2.14,81.97,24.4,47.0,1.3,1006.6,0.0,100.0,Saturday,May
2025-05-03 23:00:00,62.7,46.74,713.06,,17.13,2.07,74.14,24.6,45.0,2.1,1006.4,0.0,99.0,Saturday,May
2025-05-04 00:00:00,65.41,48.97,726.36,,16.96,1.84,67.03,24.3,46.0,2.8,1006.2,0.0,99.0,Sunday,May
2025-05-04 00:00:00,65.41,48.97,726.36,,16.96,1.84,67.03,24.3,46.0,2.8,1006.2,0.0,99.0,Sunday,May
2025-05-04 01:00:00,67.38,50.59,735.02,,16.15,1.51,60.27,23.8,48.0,2.6,1005.6,0.0,46.0,Sunday,May
2025-05-04 02:00:00,68.59,51.49,741.65,,15.21,1.24,54.29,23.7,48.0,2.5,1005.2,0.0,31.0,Sunday,May
2025-05-04 03:00:00,68.62,51.56,740.12,,14.05,1.11,49.91,23.5,48.0,1.9,1005.0,0.0,60.0,Sunday,May
2025-05-04 04:00:00,68.33,51.3,737.22,,12.96,1.08,46.98,23.6,48.0,0.5,1005.2,0.0,100.0,Sunday,May
2025-05-04 05:00:00,67.92,51.01,735.69,,12.07,1.09,45.0,23.4,48.0,1.0,1005.7,0.0,96.0,Sunday,May
2025-05-04 06:00:00,66.87,49.77,720.46,,10.79,1.21,46.81,23.9,59.0,3.6,1005.5,0.0,100.0,Sunday,May
2025-05-04 07:00:00,63.0,45.49,718.98,,10.63,1.38,48.47,26.2,50.0,2.6,1006.2,0.0,97.0,Sunday,May
2025-05-04 08:00:00,59.59,41.88,718.15,,10.19,1.67,57.33,28.1,43.0,1.2,1006.7,0.0,100.0,Sunday,May
2025-05-04 09:00:00,50.57,35.76,621.16,,7.53,3.27,94.54,28.6,39.0,9.2,1007.4,0.0,98.0,Sunday,May
2025-05-04 10:00:00,45.0,33.62,583.61,,6.63,3.65,105.97,24.7,57.0,15.3,1008.8,1.3,100.0,Sunday,May
2025-05-04 11:00:00,40.8,32.25,570.94,,6.35,3.46,110.92,28.2,41.0,9.0,1007.6,0.0,85.0,Sunday,May
2025-05-04 12:00:00,36.02,29.28,540.43,,5.98,3.02,112.15,29.8,37.0,3.1,1006.9,0.3,95.0,Sunday,May
2025-05-04 13:00:00,32.52,26.38,514.39,,5.49,2.72,114.88,30.1,35.0,8.9,1006.2,0.0,97.0,Sunday,May
2025-05-04 14:00:00,29.2,23.44,485.28,,4.83,2.4,119.3,28.7,40.0,9.6,1005.6,0.2,100.0,Sunday,May
2025-05-04 15:00:00,19.76,16.24,385.75,,2.04,1.22,141.87,29.1,39.0,7.6,1005.1,0.0,100.0,Sunday,May
2025-05-04 16:00:00,17.74,14.37,365.01,,1.67,0.98,144.79,29.2,39.0,8.4,1004.8,0.0,98.0,Sunday,May
2025-05-04 17:00:00,16.85,13.25,363.08,,1.86,0.94,144.25,28.0,43.0,5.8,1005.3,0.0,100.0,Sunday,May
2025-05-04 18:00:00,18.93,13.92,419.13,,6.07,1.15,130.87,25.1,60.0,7.0,1006.2,0.0,99.0,Sunday,May
2025-05-04 19:00:00,23.69,16.17,510.41,,11.63,1.57,114.92,23.7,66.0,4.0,1005.9,0.0,100.0,Sunday,May
2025-05-04 20:00:00,28.86,18.63,586.97,,15.08,1.96,103.44,23.0,70.0,7.0,1006.2,0.0,100.0,Sunday,May
2025-05-04 21:00:00,34.22,21.56,646.87,,17.2,2.25,92.94,22.2,72.0,7.4,1006.6,0.0,99.0,Sunday,May
2025-05-04 22:00:00,40.93,26.08,698.47,,18.51,2.46,84.73,22.0,70.0,10.4,1006.5,0.0,100.0,Sunday,May
2025-05-04 23:00:00,47.1,30.4,739.5,,19.31,2.56,77.63,22.1,67.0,9.2,1006.5,0.0,100.0,Sunday,May
2025-05-05 00:00:00,51.55,33.77,751.96,,18.98,2.5,70.55,21.4,69.0,7.4,1006.5,0.0,100.0,Monday,May
2025-05-05 00:00:00,51.55,33.77,751.96,,18.98,2.5,70.55,21.4,69.0,7.4,1006.5,0.0,100.0,Monday,May
2025-05-05 01:00:00,55.69,36.63,761.62,,18.14,2.39,64.4,20.9,69.0,6.4,1006.2,0.0,100.0,Monday,May
2025-05-05 02:00:00,59.28,38.81,770.61,,17.08,2.17,58.1,20.6,67.0,3.5,1005.8,0.0,100.0,Monday,May
2025-05-05 03:00:00,61.81,39.91,773.7,,15.98,1.76,52.09,20.8,63.0,1.4,1006.0,0.0,22.0,Monday,May
2025-05-05 04:00:00,63.68,40.59,778.41,,15.18,1.37,46.81,22.0,57.0,0.4,1006.4,0.0,32.0,Monday,May
2025-05-05 05:00:00,64.55,40.89,785.88,,14.87,1.11,41.81,22.0,58.0,0.9,1006.8,0.0,38.0,Monday,May
2025-05-05 06:00:00,64.25,40.63,793.47,,14.72,0.98,37.47,21.5,66.0,3.4,1007.5,0.0,100.0,Monday,May
2025-05-05 07:00:00,65.38,41.26,826.52,,14.79,1.1,36.2,23.8,56.0,3.8,1008.2,0.0,99.0,Monday,May
2025-05-05 08:00:00,68.69,43.94,877.96,,14.26,1.33,44.91,25.9,51.0,8.9,1008.9,0.0,99.0,Monday,May
2025-05-05 09:00:00,42.25,29.59,483.01,,3.68,3.28,128.45,26.8,52.0,15.4,1009.1,0.0,100.0,Monday,May
2025-05-05 10:00:00,31.59,23.84,420.27,,2.02,2.78,140.51,28.0,50.0,11.1,1008.9,0.0,100.0,Monday,May
2025-05-05 11:00:00,31.5,25.02,411.19,,1.49,2.66,145.5,28.1,49.0,9.8,1008.5,0.6,97.0,Monday,May
2025-05-05 12:00:00,32.29,26.32,409.5,,1.34,2.52,149.93,29.3,44.0,7.2,1007.9,0.0,98.0,Monday,May
2025-05-05 13:00:00,33.18,27.07,404.02,,1.52,2.42,147.92,30.0,40.0,6.7,1006.9,0.0,100.0,Monday,May
2025-05-05 14:00:00,33.55,27.3,402.26,,1.85,2.49,144.34,30.9,37.0,9.6,1006.1,0.0,89.0,Monday,May
2025-05-05 15:00:00,32.36,26.62,402.17,,2.07,2.47,143.15,28.8,47.0,20.9,1006.8,0.4,99.0,Monday,May
2025-05-05 16:00:00,31.2,26.29,404.78,,2.26,2.3,143.51,26.7,57.0,16.8,1006.6,0.1,100.0,Monday,May
2025-05-05 17:00:00,30.48,26.27,410.42,,2.53,2.13,144.01,26.3,57.0,13.2,1006.3,0.1,99.0,Monday,May
2025-05-05 18:00:00,32.98,28.18,478.28,,7.06,2.13,128.8,27.3,50.0,10.6,1006.8,0.0,100.0,Monday,May
2025-05-05 19:00:00,37.91,31.22,581.05,,12.96,2.24,107.35,25.3,58.0,5.8,1007.2,0.0,100.0,Monday,May
2025-05-05 20:00:00,42.47,33.63,657.49,,15.97,2.31,93.49,24.1,63.0,7.3,1007.8,0.0,100.0,Monday,May
2025-05-05 21:00:00,45.82,35.22,703.76,,17.25,2.36,84.83,23.3,66.0,7.9,1008.4,0.0,100.0,Monday,May
2025-05-05 22:00:00,47.49,36.03,730.21,,16.94,2.21,78.53,22.4,70.0,6.4,1008.3,0.0,80.0,Monday,May
2025-05-05 23:00:00,47.37,35.94,737.34,,15.94,1.99,74.91,21.9,71.0,2.3,1007.8,0.0,76.0,Monday,May
2025-05-06 00:00:00,44.97,34.5,710.06,,13.74,1.76,74.32,22.6,64.0,0.4,1007.5,0.0,98.0,Tuesday,May
2025-05-06 00:00:00,44.97,34.5,710.06,,13.74,1.76,74.32,22.6,64.0,0.4,1007.5,0.0,98.0,Tuesday,May
2025-05-06 01:00:00,43.33,33.43,692.69,,11.97,1.58,73.12,23.5,60.0,0.5,1007.0,0.0,100.0,Tuesday,May
2025-05-06 02:00:00,41.95,32.39,675.27,,10.29,1.49,73.01,23.4,60.0,1.2,1006.8,0.0,100.0,Tuesday,May
2025-05-06 03:00:00,41.11,31.82,656.18,,9.0,1.42,72.44,22.8,64.0,3.7,1007.0,0.0,97.0,Tuesday,May
2025-05-06 04:00:00,42.29,32.87,656.05,,8.66,1.3,68.45,21.8,67.0,6.2,1007.3,0.0,95.0,Tuesday,May
2025-05-06 05:00:00,44.16,34.45,660.73,,8.58,1.22,64.9,22.0,66.0,9.1,1007.8,0.0,99.0,Tuesday,May
2025-05-06 06:00:00,45.7,35.68,665.84,,8.7,1.23,62.15,23.0,63.0,9.7,1007.6,0.0,25.0,Tuesday,May
2025-05-06 07:00:00,47.46,36.83,677.48,,9.38,1.53,63.65,24.7,59.0,13.9,1008.4,0.0,14.0,Tuesday,May
2025-05-06 08:00:00,50.76,39.89,669.25,,8.86,2.3,80.61,26.4,52.0,14.9,1008.9,0.0,9.0,Tuesday,May
2025-05-06 09:00:00,49.41,41.48,510.46,,4.12,4.47,132.34,28.1,47.0,11.9,1009.2,0.0,9.0,Tuesday,May
2025-05-06 10:00:00,46.88,40.17,462.98,,2.86,4.39,148.67,29.6,41.0,8.7,1009.0,0.0,1.0,Tuesday,May
2025-05-06 11:00:00,45.43,39.24,444.11,,2.4,3.96,155.78,30.2,40.0,7.8,1008.7,0.0,22.0,Tuesday,May
2025-05-06 12:00:00,36.15,31.69,403.17,,1.65,2.52,156.43,30.6,39.0,7.6,1008.1,0.1,32.0,Tuesday,May
2025-05-06 13:00:00,31.21,27.55,373.32,,1.43,1.84,153.55,30.9,38.0,7.8,1007.3,0.1,45.0,Tuesday,May
2025-05-06 14:00:00,30.15,26.59,361.26,,1.48,1.67,152.25,31.1,37.0,6.9,1006.4,0.0,51.0,Tuesday,May
2025-05-06 15:00:00,30.1,26.42,357.97,,1.63,1.61,152.13,31.3,36.0,5.8,1005.2,0.0,46.0,Tuesday,May
2025-05-06 16:00:00,30.86,26.92,359.1,,1.92,1.62,152.47,31.3,35.0,4.5,1004.3,0.0,44.0,Tuesday,May
2025-05-06 17:00:00,31.67,27.41,363.21,,2.38,1.67,152.81,31.0,36.0,6.7,1003.7,0.0,35.0,Tuesday,May
2025-05-06 18:00:00,34.79,29.14,428.36,,7.23,1.86,138.58,30.2,42.0,2.6,1004.4,0.0,50.0,Tuesday,May
2025-05-06 19:00:00,40.24,32.07,530.86,,13.47,2.14,115.33,28.1,45.0,2.0,1004.5,0.0,22.0,Tuesday,May
2025-05-06 20:00:00,46.19,35.23,614.31,,16.64,2.35,97.51,26.6,49.0,6.5,1005.0,0.0,7.0,Tuesday,May
2025-05-06 21:00:00,51.24,37.8,669.94,,18.13,2.43,84.08,25.4,53.0,5.6,1006.0,0.0,0.0,Tuesday,May
2025-05-06 22:00:00,56.17,40.48,721.02,,19.0,2.47,75.02,25.3,52.0,5.7,1006.2,0.0,0.0,Tuesday,May
2025-05-06 23:00:00,60.12,42.76,762.93,,19.65,2.47,68.65,25.0,53.0,11.0,1006.7,0.0,0.0,Tuesday,May
2025-05-07 00:00:00,61.77,43.83,775.41,,19.17,2.39,65.32,24.4,55.0,10.3,1006.7,0.0,0.0,Wednesday,May
2025-05-07 00:00:00,61.77,43.83,775.41,,19.17,2.39,65.32,24.4,55.0,10.3,1006.7,0.0,0.0,Wednesday,May
2025-05-07 01:00:00,62.93,44.84,782.65,,18.08,2.21,61.5,23.8,57.0,8.5,1006.4,0.0,0.0,Wednesday,May
2025-05-07 02:00:00,63.7,45.7,785.15,,16.68,2.04,57.95,23.5,58.0,7.7,1006.3,0.0,0.0,Wednesday,May
2025-05-07 03:00:00,63.85,46.04,781.58,,15.16,1.98,55.63,23.5,57.0,7.4,1006.3,0.0,2.0,Wednesday,May
2025-05-07 04:00:00,64.09,46.23,772.58,,13.64,2.07,55.79,23.6,56.0,6.8,1006.3,0.0,8.0,Wednesday,May
2025-05-07 05:00:00,64.4,46.17,762.2,,12.32,2.3,56.83,23.5,57.0,6.5,1006.6,0.0,9.0,Wednesday,May
2025-05-07 06:00:00,64.16,45.3,752.62,,11.35,2.68,56.92,24.7,58.0,10.3,1006.9,0.0,6.0,Wednesday,May
2025-05-07 07:00:00,64.99,44.88,777.84,,11.95,3.1,54.91,27.2,51.0,9.7,1007.1,0.0,1.0,Wednesday,May
2025-05-07 08:00:00,69.16,46.68,813.02,,11.88,4.09,64.94,29.1,44.0,9.3,1007.4,0.0,11.0,Wednesday,May
2025-05-07 09:00:00,81.16,55.17,657.5,,6.88,9.89,115.78,30.1,40.0,8.3,1007.8,0.0,38.0,Wednesday,May
2025-05-07 10:00:00,86.23,60.55,621.31,,4.85,10.13,144.57,30.7,39.0,8.7,1007.8,0.2,32.0,Wednesday,May
2025-05-07 11:00:00,91.12,65.55,593.77,,3.72,10.36,165.64,31.7,37.0,8.1,1007.4,0.0,47.0,Wednesday,May
2025-05-07 12:00:00,71.93,50.36,441.6,,2.05,8.66,166.45,31.9,36.0,9.2,1006.7,0.0,56.0,Wednesday,May
2025-05-07 13:00:00,60.34,41.56,385.96,,1.66,6.16,161.72,31.4,37.0,8.0,1006.1,0.0,49.0,Wednesday,May
2025-05-07 14:00:00,57.52,39.28,367.67,,1.68,5.26,160.26,32.0,36.0,4.8,1005.1,0.0,59.0,Wednesday,May
2025-05-07 15:00:00,57.63,39.78,371.9,,2.25,4.98,160.94,32.0,36.0,2.0,1004.3,0.0,62.0,Wednesday,May
2025-05-07 16:00:00,57.74,40.89,390.67,,3.49,4.85,159.5,31.9,36.0,3.1,1003.7,0.0,59.0,Wednesday,May
2025-05-07 17:00:00,56.61,41.17,417.07,,5.34,4.7,155.22,31.3,37.0,5.3,1003.6,0.1,67.0,Wednesday,May
2025-05-07 18:00:00,56.2,41.41,452.75,,7.9,4.59,146.59,31.4,48.0,1.0,1002.8,0.0,53.0,Wednesday,May
2025-05-07 19:00:00,57.25,42.45,494.89,,9.91,4.57,135.41,29.4,40.0,1.5,1003.0,0.0,43.0,Wednesday,May
2025-05-07 20:00:00,58.5,43.61,531.64,,10.58,4.55,125.58,28.1,43.0,1.8,1003.7,0.0,8.0,Wednesday,May
2025-05-07 21:00:00,58.8,44.16,555.05,,10.62,4.52,117.22,27.2,45.0,3.3,1004.5,0.0,1.0,Wednesday,May
2025-05-07 22:00:00,59.41,44.94,583.45,,10.51,4.6,111.65,26.7,47.0,7.6,1005.0,0.0,0.0,Wednesday,May
2025-05-07 23:00:00,59.66,45.45,605.26,,10.3,4.77,107.77,26.9,46.0,11.0,1005.3,0.0,0.0,Wednesday,May
2025-05-08 00:00:00,59.02,45.12,612.08,,9.61,5.15,105.57,26.3,50.0,14.6,1005.3,0.0,0.0,Thursday,May
2025-05-08 00:00:00,59.02,45.12,612.08,,9.61,5.15,105.57,26.3,50.0,14.6,1005.3,0.0,0.0,Thursday,May
2025-05-08 01:00:00,59.75,45.56,628.8,,9.35,5.61,99.97,25.7,52.0,16.5,1005.1,0.0,1.0,Thursday,May
2025-05-08 02:00:00,60.76,46.07,648.3,,9.06,6.15,93.78,25.4,55.0,18.0,1005.1,0.0,5.0,Thursday,May
2025-05-08 03:00:00,61.52,46.46,662.35,,8.84,6.51,87.11,25.0,58.0,18.0,1005.4,0.0,2.0,Thursday,May
2025-05-08 04:00:00,62.64,47.31,681.13,,8.76,6.52,80.99,24.7,60.0,17.1,1005.6,0.0,1.0,Thursday,May
2025-05-08 05:00:00,63.78,48.29,700.64,,8.91,6.26,75.22,24.7,61.0,16.9,1006.1,0.0,10.0,Thursday,May
2025-05-08 06:00:00,63.36,48.05,720.19,,9.35,5.82,69.14,25.9,60.0,13.5,1005.5,0.0,21.0,Thursday,May
2025-05-08 07:00:00,62.31,47.29,762.06,,10.86,5.6,63.53,28.2,52.0,10.0,1005.8,0.0,2.0,Thursday,May
2025-05-08 08:00:00,61.7,47.31,820.68,,12.0,5.89,67.39,26.4,55.0,30.3,1008.0,0.0,73.0,Thursday,May
2025-05-08 09:00:00,48.17,37.98,569.9,,4.61,7.71,129.22,25.8,58.0,20.8,1008.8,0.0,46.0,Thursday,May
2025-05-08 10:00:00,46.51,36.97,517.81,,3.02,6.41,149.1,27.5,53.0,18.3,1009.2,0.0,42.0,Thursday,May
2025-05-08 11:00:00,48.73,38.97,498.61,,2.23,5.7,163.69,29.1,50.0,14.2,1008.2,0.0,49.0,Thursday,May
2025-05-08 12:00:00,51.5,41.24,474.82,,1.8,5.38,171.71,29.6,48.0,12.2,1008.2,0.0,68.0,Thursday,May
2025-05-08 13:00:00,51.87,41.49,454.15,,1.76,5.24,170.5,30.0,47.0,5.8,1007.8,0.0,92.0,Thursday,May
2025-05-08 14:00:00,50.58,40.67,446.91,,1.92,5.04,168.0,30.2,46.0,4.0,1006.8,0.0,97.0,Thursday,May
2025-05-08 15:00:00,49.47,39.57,447.01,,2.1,4.63,165.5,30.5,44.0,4.6,1006.8,0.0,100.0,Thursday,May
2025-05-08 16:00:00,48.87,38.67,447.74,,2.35,4.53,162.7,27.5,55.0,9.0,1006.9,2.4,99.0,Thursday,May
2025-05-08 17:00:00,47.82,37.53,450.8,,2.68,4.41,159.9,28.0,52.0,4.8,1007.1,0.0,93.0,Thursday,May
2025-05-08 18:00:00,46.87,36.45,480.5,,4.64,4.31,151.59,26.1,62.0,6.7,1007.7,0.1,95.0,Thursday,May
2025-05-08 19:00:00,47.4,36.39,527.39,,7.07,4.17,137.82,24.9,68.0,3.3,1007.6,0.0,72.0,Thursday,May
2025-05-08 20:00:00,48.55,36.77,565.14,,8.35,3.98,126.57,23.8,73.0,4.9,1007.8,0.0,96.0,Thursday,May
2025-05-08 21:00:00,49.43,37.12,603.9,,9.68,3.57,112.38,23.3,76.0,3.9,1008.4,0.0,100.0,Thursday,May
2025-05-08 22:00:00,51.06,37.85,655.18,,11.39,3.09,98.06,22.7,79.0,2.2,1008.7,0.0,99.0,Thursday,May
2025-05-08 23:00:00,52.11,38.16,697.97,,12.78,2.61,86.47,22.5,78.0,2.9,1008.8,0.0,100.0,Thursday,May
2025-05-09 00:00:00,51.59,37.55,713.66,,13.37,2.31,78.06,22.6,75.0,4.2,1008.7,0.0,100.0,Friday,May
2025-05-09 00:00:00,51.59,37.55,713.66,,13.37,2.31,78.06,22.6,75.0,4.2,1008.7,0.0,100.0,Friday,May
2025-05-09 01:00:00,52.26,37.95,725.14,,13.35,2.32,74.42,22.3,75.0,4.3,1008.2,0.0,53.0,Friday,May
2025-05-09 02:00:00,54.33,39.67,733.23,,12.83,2.34,72.07,21.8,77.0,4.6,1008.0,0.0,50.0,Friday,May
2025-05-09 03:00:00,56.36,41.23,738.68,,12.24,2.37,70.39,21.6,78.0,5.2,1008.2,0.0,17.0,Friday,May
2025-05-09 04:00:00,58.77,42.92,748.28,,11.86,2.39,67.8,21.6,77.0,5.2,1008.6,0.0,7.0,Friday,May
2025-05-09 05:00:00,61.27,44.61,758.58,,11.9,2.38,63.33,22.0,68.0,5.4,1008.9,0.0,9.0,Friday,May
2025-05-09 06:00:00,63.19,45.64,773.01,,12.31,2.0,55.06,22.0,81.0,4.5,1009.8,0.0,56.0,Friday,May
2025-05-09 07:00:00,65.49,46.36,820.29,,14.05,1.72,47.09,24.8,63.0,4.2,1010.3,0.0,31.0,Friday,May
2025-05-09 08:00:00,68.52,47.74,886.82,,16.44,1.67,46.45,27.1,50.0,9.1,1010.5,0.0,18.0,Friday,May
2025-05-09 09:00:00,36.85,24.67,513.45,,4.55,2.53,126.35,28.3,48.0,12.0,1011.1,0.0,99.0,Friday,May
2025-05-09 10:00:00,29.04,19.86,468.84,,3.1,2.23,135.61,27.9,50.0,14.2,1011.9,0.1,100.0,Friday,May
2025-05-09 11:00:00,27.0,18.8,458.45,,2.6,2.15,137.52,27.1,55.0,8.1,1012.2,0.1,98.0,Friday,May
2025-05-09 12:00:00,25.81,18.76,453.62,,2.11,2.04,141.86,25.7,63.0,21.5,1012.3,0.1,74.0,Friday,May
2025-05-09 13:00:00,24.81,18.96,442.48,,1.72,1.81,145.15,27.4,54.0,13.5,1011.3,0.0,66.0,Friday,May
2025-05-09 14:00:00,24.44,19.29,434.42,,1.57,1.74,147.56,28.4,52.0,11.7,1010.4,0.0,59.0,Friday,May
2025-05-09 15:00:00,24.58,19.74,433.22,,1.59,1.71,150.84,29.2,48.0,7.9,1009.5,0.0,54.0,Friday,May
2025-05-09 16:00:00,24.39,19.62,431.82,,1.77,1.68,151.25,28.9,48.0,3.0,1009.2,0.0,53.0,Friday,May
2025-05-09 17:00:00,23.72,18.9,430.08,,2.13,1.7,150.65,28.5,49.0,7.4,1008.8,0.0,43.0,Friday,May
2025-05-09 18:00:00,25.25,19.24,498.46,,7.65,1.86,132.53,28.6,48.0,5.4,1008.0,0.0,43.0,Friday,May
2025-05-09 19:00:00,29.24,20.74,609.15,,14.71,2.13,108.44,26.4,57.0,7.2,1008.2,0.0,26.0,Friday,May
2025-05-09 20:00:00,33.79,22.4,693.01,,18.21,2.36,93.94,24.8,62.0,7.9,1008.4,0.0,1.0,Friday,May
2025-05-09 21:00:00,37.8,23.94,749.64,,20.03,2.51,84.89,23.3,69.0,7.3,1008.6,0.0,1.0,Friday,May
2025-05-09 22:00:00,41.64,25.8,795.83,,20.85,2.42,76.76,22.3,74.0,5.4,1008.8,0.0,0.0,Friday,May
2025-05-09 23:00:00,44.14,27.11,825.92,,21.09,2.14,69.45,22.4,71.0,6.0,1008.9,0.0,0.0,Friday,May
2025-05-10 00:00:00,44.44,27.24,816.66,,19.67,1.75,64.18,22.7,67.0,6.5,1008.7,0.0,0.0,Saturday,May
2025-05-10 00:00:00,44.44,27.24,816.66,,19.67,1.75,64.18,22.7,67.0,6.5,1008.7,0.0,0.0,Saturday,May
2025-05-10 01:00:00,46.21,28.4,797.19,,17.26,1.55,62.43,22.6,65.0,6.5,1008.1,0.0,0.0,Saturday,May
2025-05-10 02:00:00,49.33,30.59,779.05,,15.09,1.46,62.15,22.5,62.0,7.6,1007.6,0.0,0.0,Saturday,May
2025-05-10 03:00:00,52.26,32.42,759.38,,13.28,1.42,62.73,22.7,57.0,8.5,1007.3,0.0,0.0,Saturday,May
2025-05-10 04:00:00,55.12,34.1,743.67,,11.82,1.36,62.64,22.4,57.0,6.7,1007.5,0.0,0.0,Saturday,May
2025-05-10 05:00:00,57.79,35.73,734.78,,10.93,1.26,60.87,21.9,58.0,5.4,1007.8,0.0,0.0,Saturday,May
2025-05-10 06:00:00,58.29,35.53,727.85,,10.5,1.11,57.59,22.7,59.0,5.0,1008.4,0.0,0.0,Saturday,May
2025-05-10 07:00:00,55.89,32.36,737.89,,10.92,1.2,56.94,25.5,52.0,6.5,1009.1,0.0,0.0,Saturday,May
2025-05-10 08:00:00,54.85,30.52,758.64,,11.21,1.48,69.15,27.7,44.0,7.3,1009.3,0.0,0.0,Saturday,May
2025-05-10 09:00:00,35.35,20.14,496.58,,2.92,2.5,137.64,29.6,39.0,6.9,1009.4,0.0,0.0,Saturday,May
2025-05-10 10:00:00,30.76,19.29,443.57,,1.73,2.02,149.66,31.2,37.0,5.0,1009.2,0.0,0.0,Saturday,May
2025-05-10 11:00:00,31.51,20.62,429.8,,1.4,1.84,155.55,32.5,34.0,3.0,1008.6,0.0,7.0,Saturday,May
2025-05-10 12:00:00,33.73,22.18,421.26,,1.28,1.72,159.99,33.2,31.0,4.8,1007.9,0.0,41.0,Saturday,May
2025-05-10 13:00:00,36.35,23.15,402.61,,1.3,1.58,159.16,34.3,29.0,3.8,1006.9,0.0,44.0,Saturday,May
2025-05-10 14:00:00,37.51,23.46,391.33,,1.41,1.51,157.77,34.6,28.0,6.7,1006.2,0.0,69.0,Saturday,May
2025-05-10 15:00:00,38.64,24.38,401.59,,2.27,1.57,156.19,32.9,30.0,3.8,1006.1,0.0,96.0,Saturday,May
2025-05-10 16:00:00,39.91,25.73,427.86,,3.79,1.66,151.98,26.8,53.0,21.4,1007.3,0.6,68.0,Saturday,May
2025-05-10 17:00:00,40.86,26.87,460.35,,5.68,1.78,147.43,29.2,41.0,10.7,1006.1,0.0,76.0,Saturday,May
2025-05-10 18:00:00,42.43,28.2,517.89,,9.64,1.89,133.32,31.6,30.0,10.3,1004.9,0.0,9.0,Saturday,May
